R105,C00430_[cyt]<==>C03741_[cyt],-1000,1000,0,-0.0048030963,-0.0048712342
R106,2*C00430_[cyt]-->C00931_[cyt]+2*C00001_[cyt],0,1000,0,0.0024015482,0.0024356171
R107,4*C00931_[cyt]+C00001_[cyt]-->C01024_[cyt]+4*C00014_[cyt],0,1000,0,0.000600387,0.0006089043
R108,C01024_[cyt]-->C01051_[cyt]+C00001_[cyt],0,1000,0,0.000600387,0.0006089043
R109,C01051_[cyt]-->C03263_[cyt]+4*C00011_[cyt],0,1000,0,0.0005937878,0.0006022114
R110,C03263_[cyt]+C00007_[cyt]-->C01079_[cyt]+2*C00011_[cyt]+2*C00001_[cyt],0,1000,0,0.0005937878,0.0006022114
R111,C03263_[cyt]+2*C00019_[cyt]-->C01079_[cyt]+2*C00011_[cyt]+2*C00073_[cyt]+2*C05198_[cyt],0,1000,0,0,0
R112,C03263_[cyt]+2*C00019_[cyt]-->C01079_[cyt]+2*C00011_[cyt]+2*C00073_[cyt]+2*C05198_[cyt],0,1000,0,0,0
R113,2*C01079_[cyt]+3*C00007_[cyt]-->2*C02191_[cyt]+6*C00001_[cyt],0,1000,0,0,0
R114,2*C01079_[cyt]+3*C00007_[cyt]-->2*C02191_[cyt]+6*C00001_[cyt],0,1000,0,0.0002968939,0.0003011057
R115,C00002_[cyt]+C02191_[cyt]+C00305_[cyt]+C00001_[cyt]-->C00008_[cyt]+C00009_[cyt]+C03516_[cyt]+2*C00080_[cyt],0,1000,0,0.0005739899,0.0005821327
R116,C00019_[cyt]+C03516_[cyt]-->C00021_[cyt]+C04536_[cyt],0,1000,0,0.0005739899,0.0005821327
R117,C04536_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C11829_[cyt]+C00006_[cyt]+C00001_[cyt],0,1000,0,0,0
R118,C04536_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C11829_[cyt]+C00006_[cyt]+C00001_[cyt],0,1000,0,0,0.0005821327
R119,C04536_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C11829_[cyt]+C00006_[cyt]+C00001_[cyt],0,1000,0,0.0005739899,0
R120,C11829_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C11830_[cyt]+C00006_[cyt]+2*C00001_[cyt],0,1000,0,0,0
R121,C11829_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C11830_[cyt]+C00006_[cyt]+2*C00001_[cyt],0,1000,0,0,0.0005821327
R122,C11829_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C11830_[cyt]+C00006_[cyt]+2*C00001_[cyt],0,1000,0,0.0005739899,0
R123,C11830_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C11831_[cyt]+C00006_[cyt]+2*C00001_[cyt],0,1000,0,0,0
R124,C11830_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C11831_[cyt]+C00006_[cyt]+2*C00001_[cyt],0,1000,0,0,0.0005821327
R125,C11830_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C11831_[cyt]+C00006_[cyt]+2*C00001_[cyt],0,1000,0,0.0005739899,0
R126,C11831_[cyt]+C00005_[cyt]+C00080_[cyt]-->C02880_[cyt]+C00006_[cyt],0,1000,0,0.0005739899,0.0005821327
