R236: 0.0
R237: 0.0
R238: 0.18107108589731732
R239: -0.009958947215119444
R240: 0.0
R241: 0.0
R242: 0.0
R243: -0.0
R244: 0.0
R245: 0.0
R246: 0.0
R247: 0.0
R248: 0.0
R249: 0.0
R250: 0.0
R251: 0.0
R252: -0.0
R253: 0.0
R254: 0.0
R255: 0.0
R256: 0.0
R257: 0.0
R258: 0.003976638258472189
R259: 0.0
R260: -2.269952837412889
R261: -2.269952837412889
R262: 2.2699528374128883
R263: 2.2651357921266184
R264: 0.0
R265: 0.0
R266: 0.0
R267: 0.0
R268: 1.9797855707415195E-5
R269: 1.3198570471610129E-5
R270: 6.5992852358050646E-6
R271: 0.0024371843060507674
R272: 0.0024371843060507674
R273: 0.0024371843060507674
R274: 0.0024371843060507674
R275: 0.0
R276: 0.0024371843060507674
R277: 0.0024371843060507674
R278: -0.0024371843060507674
R279: 0.002437184306050767
R280: 0.0
R281: 0.002437184306050767
R282: 0.0
R283: 0.002437184306050767
R284: 0.03197552813112427
R285: 0.02376453814764371
R286: 0.00821098998348056
R287: 0.023764538147643708
R288: 0.00821098998348056
R289: 0.00821098998348056
R290: 0.023764538147643708
R291: 0.00821098998348056
R292: -0.014927753874560946
R293: -0.008820286059993252
R294: -0.00821098998348056
R295: 0.0
R296: 0.014927753874560946
R297: 0.014927753874560946
R298: 0.014927753874560946
R299: 0.014927753874560946
R300: 0.014927753874560946
R301: 0.0
R302: 0.0
R303: 0.0
R304: 0.0
R305: 0.0
R306: 0.0
R307: 0.0
R308: 0.0
R309: 0.0
R310: 0.011821912921301423
R311: 0.0
R312: 0.0
R313: 0.011821912921301421
R314: 0.08376199903497102
R315: 0.08376117412431655
R316: 0.0
R317: 0.011821912921301421
R318: 0.0
R319: 0.011821912921301421
R320: 0.0
R321: 0.011821912921301421
R322: 0.0
R323: 0.011821912921301421
R324: 0.0
R325: 0.011821912921301421
R326: 0.0
R327: 0.008951405892974103
R328: 0.0
R329: 0.003878290703533905
R330: 0.0
R331: -0.011821912921301421
R332: 0.0
R333: 0.0
R334: -0.011821912921301421
R335: 0.0
R336: 0.0
R337: -0.011821912921301421
R338: 0.0
R339: 0.0
R340: -0.011821912921301421
R341: 0.0
R342: -0.011821912921301421
R343: 0.0
R344: 0.0
R345: 0.0
R346: 0.0
R347: -0.011821912921301421
R348: 0.0
R349: -0.008951405892974102
R350: 0.0
R351: 0.0
R352: 0.0
R353: 0.0038782907035339056
R354: 0.011821912921301421
R355: 0.011821912921301421
R356: 0.011821912921301421
R357: 0.011821912921301421
R358: 0.011821912921301421
R359: 0.008951405892974102
R360: 0.008951405892974102
R361: 0.003878290703533906
R362: -0.011821912921301421
R363: -0.011821912921301421
R364: -0.011821912921301421
R365: -0.011821912921301421
R366: -0.011821912921301421
R367: -0.008951405892974102
R368: -0.008951405892974103
R369: 0.0038782907035339056
R370: 3.524581530780547E-4
R371: 0.0038082540822572254
R372: 0.0032658730513238986
R373: 0.001568701870805731
R374: 8.730001011120644E-5
R375: 6.019401490903677E-5
R376: 0.0014352535141636594
R377: 0.0014352535141636594
R378: 0.0014352535141636594
R379: 7.176267570818297E-4
R380: 7.176267570818297E-4
R381: 6.599285235811818E-5
R382: 6.59928523581182E-5
R383: 6.59928523581182E-5
R384: 0.0
R385: 6.599285235811821E-5
R386: 6.599285235811821E-5
R387: 0.0
R388: 1.3198570471712419E-5
R389: -6.5992852358050646E-6
R390: 0.0
R391: 1.6498213089510555E-5
R392: 1.6498213089510552E-5
R393: -1.6498213089510552E-5
R394: 1.6498213089510552E-5
R395: 1.6498213089510552E-5
R396: 1.6498213089510555E-5
R397: 0.0
R398: 1.6498213089510552E-5
R399: 1.6498213089510552E-5
R400: 1.6498213089510552E-5
R401: 0.0028705070283273192
R402: -0.002870507028327319
R403: 0.002870507028327319
R404: 0.002870507028327319
R405: 7.176267570818296E-4
R406: -7.176267570818296E-4
R407: 7.176267570818297E-4
R408: 7.176267570818298E-4
R409: 7.176267570818297E-4
R410: 7.176267570818298E-4
R411: 7.176267570818298E-4
R412: 7.176267570818297E-4
R413: 7.176267570818297E-4
R414: 7.176267570818297E-4
R415: 7.176267570818298E-4
R416: 0.0
R417: 7.176267570818297E-4
R418: 7.176267570818297E-4
R419: 0.0
R420: 0.4700355146960504
R421: 0.4700355146960504
R422: 0.0
R423: 0.0
R424: 0.0
R425: 0.0
R426: 0.4471832281740739
R427: 0.4700355146960504
R428: 0.481234080752326
R429: -0.8040615686587518
R430: 0.0
R431: 1.2512052011214108
R432: 1.2512052011214108
R433: 0.02285228652197649
R434: 0.0
R435: 0.0
R436: 0.0
R437: 0.0
R438: 0.0
R439: 0.0
R440: 0.1472080267896247
R441: 0.0
R442: 0.0
R443: 18.7
R444: 10.394254988140329
R445: 8.305745011859669
R446: 0.0
R447: 0.0
R448: 0.0
R449: 0.0
R450: 0.0
R451: 0.0
R452: 0.0
R453: 0.0
R454: 0.0
R455: 0.0
R456: 0.2885412749113604
R457: 0.2263
R458: 0.0
R459: -0.0
R460: -1.0593248150056144E-10
R461: 0.0
R462: 0.0
R463: 0.0
R464: 10.36511011150511
R465: 10.36511011150511
R466: 10.36511011150511
R467: 5.182555055752555
R468: 5.182555055752555
R469: 5.182555055752555
R470: -0.0
R471: 0.0
R472: -0.0
R473: 0.0
R474: -0.0
R475: 0.0
R476: 8.25804501185967
R477: 8.305745011859669
R478: 3.0831386737914155
R479: 0.007840363315463655
R480: 0.0477
R481: 0.2263
R482: 0.0473
R483: 0.0
R484: 10.394254988140329
R485: 5.1734774940701636
R486: 5.1734774940701636
R487: 2.5985637470350818
R488: 2.598563747035082
R489: 2.598563747035082
R490: 2.5985637470350818
R491: 2.5985637470350818
R492: 2.3702743078837325
R493: 0.0
R494: 0.0
R495: 0.07725515840724158
R496: 0.0
R497: 0.0
R498: 0.0
R499: 0.1527517620410017
R500: 0.0
R501: 0.0
R502: 0.0
R503: 0.080701168620443
R504: 0.023574000853577484
R505: -0.06901571185070184
R506: 0.0
R507: -0.012541054100564088
R508: 0.03525945762331866
R509: -0.03525945762331866
R510: 0.03525945762331866
R511: 2.4747319634268993E-6
R512: -0.023574000853577484
R513: 0.00907756147052671
R514: 2.06970844311527E-27
R515: 0.03525945762331866
R516: 0.0
R517: 0.0
R518: 0.0
R519: -0.1472080267896247
R520: 0.0
R521: 0.0
R522: 0.03753615603364232
R523: 0.0
R524: 0.0
R525: 0.0
R526: 0.0
R527: 0.0
R528: -0.0
R529: 0.0
R530: 0.0
R531: 0.0
R532: 0.03756255317458554
R533: 0.009026084201168256
R534: 0.009026084201168256
R535: 0.008933694207866992
R536: 0.0
R537: 0.009026084201168256
R538: 0.009026084201168256
R539: 0.009019484915932451
R540: 0.00901948491593245
R541: 0.009019484915932451
R542: 0.009019484915932451
R543: 0.01145666922198322
R544: -0.01145666922198322
R545: 0.006817906470877925
R546: 0.006817906470877925
R547: 7.48384546415778E-4
R548: 0.0
R549: -0.0
R550: 6.853357717383559E-4
R551: -2.0540275296443316E-4
R552: 0.0
R553: 0.010991726820964767
R554: 7.48384546415778E-4
R555: 6.853357717383559E-4
R556: 1.3198570471610627E-5
R557: -6.885557678103091E-4
R558: 0.0
R559: 0.004638762751105294
R560: 0.004638762751105294
R561: 0.004645362036341099
R562: 9.23899933012656E-5
R563: 0.0
R564: 0.21091433490521055
R565: 0.0
R566: -0.0
R567: 0.0
R568: 6.833076293361452E-4
R569: -0.0
R570: 0.009080036202490137
R571: -0.009080036202490137
R572: 0.0
R573: 0.0
R574: 0.009080036202490137
R575: -0.009080036202490137
R576: 0.009080036202490137
R577: 0.005221274832023014
R578: 0.0
R579: 0.010515289716653798
R580: 0.015176151539740548
R581: 0.004537967202686869
R582: 0.004454656915623831
R583: 0.0
R584: 0.0
R585: 0.0
R586: 7.510299495490965E-4
R587: -7.510299495490966E-4
R588: 7.510299495490966E-4
R589: 0.0
R590: 6.833076293361452E-4
R591: 7.510299495490965E-4
R592: 7.510299495490965E-4
R593: 1.4575317908734978E-5
R594: 6.940627575588085E-6
R595: 7.634690333146894E-6
R596: 6.9406275755880855E-6
R597: 6.940627575588086E-7
R598: -0.0
R599: -0.0
R600: -0.0
R601: 0.0
R602: 7.634690333146894E-6
R603: 0.0
R604: 4.650220475644017E-5
R605: 4.650220475644017E-5
R606: 4.650220475644017E-5
R607: 4.650220475644017E-5
R608: 4.650220475644017E-5
R609: 4.650220475644017E-5
R610: 4.650220475644017E-5
R611: 4.650220475644017E-5
R612: 4.650220475644017E-5
R613: 1.4575317908734978E-5
R614: 1.9797855707415195E-5
R615: 1.9797855707415195E-5
R616: 1.9797855707415195E-5
R617: 1.9797855707415195E-5
R618: 3.959571141483039E-5
R619: 3.959571141483039E-5
R620: 1.9797855707415195E-5
R621: 1.319857047161013E-5
R622: 6.5992852358050646E-6
R623: -9.898927853707597E-6
R624: 6.5992852358050646E-6
R625: 0.0
R626: 0.0
R627: 0.0
R628: 0.0011383767031763737
R629: 1.9220418249282252E-4
R630: 0.0
R631: 1.9220418249282252E-4
R632: 1.9220418249282252E-4
R633: 0.005982308956647254
R634: 0.0
R635: 0.005982308956647254
R636: 0.005982308956647254
R637: 0.0
R638: 0.0
R639: 0.0
R640: 0.0
R641: 0.0
R642: -0.0
R643: 0.0
R644: 0.0
R645: 0.0
R646: 0.0
R647: 0.0
R648: 0.004876632849622095
R649: 0.004863434279150484
R650: 0.004863434279150485
R651: 0.004863434279150484
R652: 0.004863434279150484
R653: 0.004863434279150484
R654: 0.0
R655: 0.004863434279150484
R656: -0.003647163254035625
R657: 0.0012162710251148589
R658: 0.0012162710251148586
R659: 0.0012014226333342975
R660: 1.6498213089512384E-6
R661: 6.350674231663097E-4
R662: -2.2845932645422664E-29
R663: 0.0
R664: 6.599285235805314E-6
R665: 6.599285235805314E-6
R666: 6.599285235805314E-6
R667: 6.599285235805314E-6
R668: 6.599285235805314E-6
R669: 1.6470544088038128
R670: -1.7829317944207068
R671: 0.2076939057067616
R672: -0.6185095887574852
R673: 1.3871516976591147
R674: 0.0
R675: 0.0
R676: 0.0
R677: 0.0
R678: 0.0
R679: 0.0
R680: 0.0
R681: 0.0
R682: 0.0
R683: 0.0
R684: 0.25529034553453067
R685: 0.0
R686: 0.0
R687: 0.0
R688: 0.0
R689: 0.005080112707405748
R690: 0.020609871586100614
R691: 0.0
R692: 0.0
R693: 8.61889407952127E-5
R694: 0.0
R695: 0.004847061224918892
R696: 0.0
R697: 8.618894079521271E-5
R698: 0.0
R699: 0.0
R700: 9.278822603101778E-5
R701: 2.1379408548409857E-4
R702: 0.0
R703: 7.893200265142568E-4
R704: 0.0
R705: 0.0
R706: 1.2914118521790947E-4
R707: 0.004954868513900363
R708: 8.61889407952127E-5
R709: 8.61889407952127E-5
R710: 0.0
R711: 1.9399622977668338E-4
R712: 0.0
R713: 0.0
R714: 1.3198570471610627E-5
R715: 1.9220418249282252E-4
R716: 6.599285235805314E-6
R717: 6.599285235805314E-6
R718: 1.2136690450877683
R719: 0.037536156033642326
R720: 1.2136690450877683
R721: 1.251205201121411
R722: 2.4648742462091793
R723: 0.03753615603364232
R724: 5.1971274940701635
R725: 2.5985637470350813
R726: 6.22451548863403E-16
R727: 0.0
R728: 0.0
R729: -6.22451548863403E-16
R730: 6.5992852358050646E-6
R731: 6.5992852358050646E-6
R732: -6.5992852358050646E-6
R733: 6.5992852358050646E-6
R734: 6.5992852358050646E-6
R735: 6.5992852358050646E-6
R736: 6.5992852358050646E-6
R737: 6.5992852358050646E-6
R738: 6.599285235805065E-6
R739: 6.599285235805065E-6
R740: 6.599285235805066E-6
R741: 6.599285235805065E-6
R742: 6.599285235805066E-6
R743: -6.5992852358050646E-6
R744: 0.0
R745: 6.5992852358050646E-6
R746: 0.0
R747: 0.0
R748: 6.599285235805065E-6
R749: 6.5992852358050646E-6
R750: 0.0
R751: 6.5992852358050646E-6
R752: 3.2996426179025323E-6
R753: 6.5992852358050646E-6
R754: 6.5992852358050646E-6
R755: 6.5992852358050646E-6
R756: 6.5992852358050646E-6
R757: 6.5992852358050646E-6
R758: 6.5992852358050646E-6
R759: 6.5992852358050646E-6
R760: 0.0
R761: 0.0
R762: 0.0
R763: 0.0
R764: 0.0
Ex_1: 0.6185095887574852
Ex_2: 1.7829317944207068
Ex_3: -0.020609871586100614
Ex_4: 0.2076939057067616
Ex_5: 0.0
Ex_6: 0.0
Ex_7: -8.61889407952127E-5
Ex_8: -8.618894079521271E-5
Ex_9: -0.005080112707405748
Ex_10: 0.0
Ex_11: 0.0
Ex_12: -8.61889407952127E-5
Ex_13: -1.2914118521790947E-4
Ex_14: -1.6419703991046946
Ex_15: 0.0
Ex_16: 0.0
Ex_17: 0.0
Ex_18: -9.278822603101778E-5
Ex_19: 6.599285235805314E-6
Ex_20: -0.004847061224918892
Ex_21: -0.25529034553453067
Ex_22: -1.3871516976591147
Ex_23: 0.0
Ex_24: -7.893200265142568E-4
Ex_25: 0.0
Ex_26: -1.0780728898147039E-4
Ex_27: 0.0
Ex_28: 6.599285235805314E-6
Ex_29: 1.9220418249282252E-4
Ex_30: -8.61889407952127E-5
Ex_31: 0.0
Ex_32: -2.1379408548409857E-4
Ex_33: -1.9399622977668338E-4
Ex_34: -18.7
Ex_35: 1.3198570471610627E-5
Glycogen Storage: -0.005982308956647254
Ferrocytochrome: 0.0
Cyanophycin polymer: -0.0
Ctsteine: 0.0
Ferricytochrome: 0.0
DNA cytosine: 0.0
DNA 5-methylcytosine_: 0.0
[Enzyme]-S-sulfanylcysteine: 0.0
Biomass reaction: 0.02844519498191838
Growth: 0.02844519498191838
